income,employment_length,existing_debt,loan_amount,credit_score,payment_consistency_pct,income_volatility_score,debt_trend,default
57776.6,9.3,6611.44,1000.0,657,62.1,42.4,0.143,0
15779.15,2.7,3180.48,6364.73,640,90.3,69.2,0.457,1
26181.08,2.7,7845.49,3616.78,479,69.0,35.9,0.067,1
40317.6,1.3,10172.73,17339.37,850,89.3,15.3,0.195,0
34296.3,3.2,12306.47,12613.35,554,93.8,30.6,0.39,0
67374.69,4.9,34006.16,14281.71,660,89.7,59.2,0.032,0
64091.63,2.7,18145.62,25197.5,765,71.6,17.1,0.357,0
88573.62,16.4,16867.33,19707.74,816,88.4,0.0,-0.762,0
81945.61,1.7,11695.49,29172.78,681,81.0,44.2,-0.204,0
101462.75,1.7,16229.9,23398.24,718,75.7,26.1,-0.342,0
54119.23,3.1,24972.62,7098.98,552,100.0,80.0,0.538,1
64017.18,15.1,20249.99,4586.79,645,71.4,40.3,0.265,0
71777.95,7.2,47260.4,27033.63,609,90.9,59.7,-0.379,1
58566.09,2.6,35223.7,16324.64,665,100.0,25.2,-0.298,0
43544.69,2.6,9706.73,24093.94,689,89.4,46.9,-0.436,0
45123.42,1.6,7439.19,8919.99,572,75.4,42.4,0.158,0
34556.22,3.1,15898.52,9966.9,637,76.3,62.6,0.112,1
68315.32,3.6,13873.55,16566.66,663,64.4,38.8,-0.104,1
51446.19,6.9,21036.54,22266.01,628,85.3,24.5,-0.263,0
37618.62,5.9,8138.91,15319.7,666,85.8,55.8,0.033,0
37637.85,3.0,8476.41,9083.76,560,80.5,20.7,0.946,0
27841.44,11.5,0.0,6792.76,776,100.0,18.7,-0.091,0
92814.93,2.3,42919.07,39154.55,657,83.5,34.1,0.444,0
56570.32,1.0,10103.93,17858.77,655,62.3,28.5,-0.061,0
33706.97,5.1,8979.13,10657.89,755,100.0,35.3,0.383,0
84516.43,8.9,19892.22,37061.54,662,67.9,21.6,0.254,0
39805.21,4.1,5368.16,10085.74,701,91.7,57.4,0.032,0
24994.84,1.3,4857.23,15304.56,595,93.5,57.1,0.267,0
95003.81,4.7,26208.6,37184.73,710,83.5,51.6,0.462,0
40319.75,5.2,13125.15,10809.25,708,97.7,49.6,0.067,0
43265.27,5.6,11667.78,9458.19,697,85.7,0.0,-0.021,0
55417.41,4.8,26724.66,25021.49,583,79.6,37.3,0.276,1
101561.93,9.7,48224.42,46615.0,494,55.4,52.2,0.614,0
54776.72,1.6,11612.06,14076.87,671,60.4,61.8,-0.444,1
28014.73,0.1,7446.4,7371.88,542,100.0,30.9,-0.401,0
73067.02,0.6,29.91,22137.56,781,94.9,61.1,0.538,0
41491.99,1.3,9863.22,3724.73,647,100.0,41.1,-0.147,0
153025.24,7.8,38612.58,13457.78,777,100.0,0.0,0.478,0
54143.01,3.2,9767.19,13326.12,717,79.6,33.0,-0.193,0
15846.92,12.1,3741.79,1000.0,578,82.7,18.2,-0.121,0
65943.31,1.5,32098.74,8138.92,615,61.6,22.8,0.407,0
157870.25,11.9,62766.92,53573.61,732,80.6,56.0,0.3,0
128895.36,1.9,23393.96,53905.89,832,80.3,40.9,-0.354,0
148304.79,3.6,98958.99,10094.7,675,79.2,24.6,0.252,1
30919.18,0.8,14286.77,11782.48,657,99.4,21.5,-0.191,0
89472.25,10.9,31585.56,15209.28,758,94.7,43.8,0.195,0
36421.08,4.0,1247.91,9316.4,795,97.6,31.3,0.064,0
61289.22,16.9,15308.35,28396.45,651,67.6,48.9,-0.017,0
26899.85,9.1,4385.51,4756.61,668,85.1,18.5,-0.173,0
38007.9,3.5,2659.92,5741.42,762,89.5,27.4,-0.542,0
37349.11,2.2,9808.63,5971.23,756,100.0,12.6,-0.178,0
88805.64,8.0,16739.16,26818.77,804,86.3,23.9,0.286,0
84153.31,4.3,42330.89,17163.49,589,82.4,78.6,0.203,1
63085.79,2.1,21908.9,30153.11,850,99.9,20.3,-0.248,0
25777.78,4.6,11547.27,9739.77,640,81.1,25.5,0.431,1
45642.67,0.5,8139.08,3297.29,675,91.3,18.5,0.172,0
35941.07,5.7,13568.35,11007.44,630,90.8,31.3,0.262,0
87406.21,6.5,48973.16,34979.94,695,77.4,33.6,-0.317,1
103569.86,1.4,28046.24,25928.28,636,75.0,59.4,0.679,0
96859.05,9.9,31087.99,46700.73,691,83.6,26.9,0.217,0
35761.58,8.4,9645.28,16980.85,736,77.9,37.3,0.587,0
12007.14,5.3,5266.49,1000.0,424,63.0,0.0,-0.171,1
20499.81,1.8,6044.46,5265.55,481,94.1,17.7,-0.59,0
118408.39,6.8,27738.85,25623.76,739,92.0,56.7,-0.28,0
43447.55,3.1,6358.37,10096.34,667,73.6,17.9,0.415,0
35850.09,4.9,8497.19,10768.5,654,72.2,50.4,-0.344,0
133714.63,7.3,9109.2,28173.63,850,90.8,16.5,0.573,0
108644.67,1.0,49698.33,55473.26,633,100.0,31.5,-0.202,0
54909.78,0.7,3526.63,13923.54,542,98.3,69.3,0.187,1
46102.77,2.8,16315.99,23410.0,704,100.0,49.9,0.134,0
50379.74,15.0,30655.86,33337.2,583,79.7,0.0,-0.057,0
61386.15,17.3,37138.84,12353.47,562,89.8,99.4,-0.055,1
130617.18,5.6,33113.52,18180.33,761,82.1,14.2,-0.294,0
68347.28,8.6,8924.37,10939.5,682,73.8,72.3,0.737,0
80766.37,4.1,31889.07,40304.89,666,86.7,26.1,0.232,0
103063.29,4.6,9427.84,27552.78,768,71.9,10.4,-0.518,0
28472.05,3.6,3236.24,9736.97,681,73.6,26.0,-0.424,0
82057.38,9.4,29063.04,22875.29,676,77.8,21.9,0.237,0
46073.22,12.2,18020.17,8609.02,582,79.3,24.0,0.047,0
13577.21,4.5,6650.93,4442.1,545,83.6,36.2,-0.585,1
16806.26,4.6,2515.21,2567.29,532,55.1,44.6,0.939,1
30947.12,3.7,7398.69,12057.73,617,70.9,63.4,-0.925,1
72560.27,12.4,23526.98,15531.45,771,100.0,39.3,-0.112,0
57675.62,7.9,5825.53,11303.59,741,83.9,36.5,0.057,0
59958.13,1.8,13496.66,8181.73,734,91.9,20.5,-0.189,0
158422.2,14.7,25379.96,22383.69,828,89.8,29.4,0.349,0
26957.07,0.3,5966.6,11411.46,707,82.5,24.9,0.23,0
53365.07,11.6,15793.56,7379.91,626,71.6,7.5,0.1,0
64051.3,8.8,12015.18,24163.63,667,76.3,86.0,0.025,0
36136.18,4.5,5132.45,11077.6,763,100.0,39.8,0.238,0
55027.03,4.4,20064.2,20292.65,549,76.5,40.1,-0.023,0
22472.06,3.9,16322.15,6873.1,534,100.0,59.4,-0.479,1
117647.53,1.8,19936.87,41296.17,676,78.2,0.0,0.389,0
37239.0,13.9,3952.24,18397.19,616,79.5,79.8,0.663,0
165589.99,4.3,79956.47,14091.7,741,85.1,17.8,0.08,0
53217.32,1.8,9090.62,10131.2,782,81.5,17.3,0.087,0
95361.43,13.3,39884.8,33861.51,630,70.9,24.1,0.038,1
52611.15,6.1,27992.72,14680.45,608,83.8,54.7,-0.411,1
53267.99,6.4,5715.52,22131.2,682,63.4,77.9,-0.14,0
39292.3,15.4,6312.46,13177.45,665,89.1,67.8,0.329,0
57844.76,7.0,24051.21,4332.28,666,87.1,25.4,0.14,1
64530.89,2.5,6187.29,33227.78,850,94.2,0.0,0.652,0
35194.95,7.0,10693.21,1000.0,693,77.0,26.7,0.313,0
50575.65,2.0,12866.03,21625.73,691,94.3,22.2,-0.091,0
38732.94,3.0,0.0,13318.77,744,90.0,2.1,0.288,0
191916.42,5.5,63586.86,77738.19,776,85.8,46.7,-0.017,0
51567.56,8.5,13716.25,8512.55,684,100.0,35.1,-0.524,0
126738.06,2.7,43841.27,58492.87,838,90.6,45.0,0.418,0
48650.03,3.8,12579.5,30659.75,677,77.5,49.6,0.23,0
62480.4,3.8,18004.99,13981.51,726,100.0,48.7,1.0,0
26193.06,9.6,18453.9,7757.81,522,91.1,33.7,-0.135,1
42366.37,4.4,1385.45,18503.91,805,100.0,67.8,0.31,0
60827.31,14.5,24985.79,22884.07,608,58.0,25.2,-0.206,0
129612.19,3.0,14147.51,38369.25,850,79.8,22.2,-0.251,0
61211.51,2.8,11189.67,17454.3,818,79.8,30.4,0.869,0
115965.29,11.4,30489.68,57224.02,641,57.6,45.8,-0.669,1
77064.73,6.6,34447.7,30341.66,678,86.3,48.6,0.039,0
132597.13,11.1,23532.72,18383.48,847,78.8,28.2,0.661,0
52445.34,1.4,1832.68,28293.3,670,56.0,28.6,-0.49,0
201717.3,4.3,110848.9,30550.9,628,73.3,61.1,-0.128,1
41482.71,5.5,16123.06,9036.31,669,100.0,8.8,0.368,0
35541.13,5.2,9981.82,15963.11,622,96.7,89.9,-0.371,0
27846.73,3.9,4574.19,5342.98,702,74.0,29.0,0.165,1
195255.37,5.1,16482.6,24456.41,850,73.6,30.9,-0.227,0
85024.62,5.3,38048.44,33903.29,759,96.1,42.4,0.518,0
45081.79,2.7,2316.46,22102.01,689,56.5,45.6,0.506,0
107684.67,9.3,41267.69,9293.07,787,92.3,21.9,-0.118,0
79081.22,13.4,27134.13,25981.15,620,58.4,41.8,-0.955,0
159750.76,7.4,39586.48,26493.06,850,100.0,16.3,0.23,0
23125.52,5.9,3287.39,9469.97,615,93.2,23.0,0.408,0
46819.35,4.1,17357.02,11077.76,446,58.2,2.9,0.233,1
42007.91,5.4,5794.34,2733.63,668,78.7,37.8,0.189,0
18296.67,5.9,3232.23,7004.02,493,88.4,31.5,0.142,1
97069.25,1.8,23125.72,39450.67,705,56.2,0.0,-0.07,0
46689.84,9.0,22293.78,18692.19,636,83.4,21.4,-0.218,0
81372.87,3.1,27862.47,41168.66,723,90.7,34.4,0.061,0
198367.09,11.8,9491.77,108343.37,723,55.0,52.2,-0.036,0
44610.12,5.0,19066.23,19855.92,642,94.4,9.4,0.285,0
42974.66,9.1,17729.52,5321.21,634,82.3,29.0,-0.255,0
57830.14,7.4,41634.69,35868.33,650,96.8,13.0,-0.109,0
93245.03,1.4,8209.53,37306.5,819,80.7,49.5,0.069,0
39668.31,11.1,3667.6,10242.91,689,69.2,21.6,-0.227,0
38291.04,2.3,6495.99,15108.99,662,67.8,45.4,-0.449,0
96901.87,3.0,32506.81,20403.12,837,79.6,27.8,0.262,0
66719.44,3.2,3701.69,22854.66,810,81.4,0.9,-0.42,0
17595.52,0.9,2254.18,6175.04,554,98.9,33.6,0.102,0
27612.79,5.2,8269.84,3079.98,593,80.1,11.3,0.223,0
123708.06,9.5,0.0,35838.38,752,62.2,57.4,0.533,0
67579.54,11.7,17883.1,2556.34,624,77.6,71.4,0.843,1
35624.62,3.9,9170.84,18368.62,529,62.7,47.8,0.497,1
49329.36,4.4,12399.42,14766.46,850,88.9,22.2,-0.212,0
54572.22,7.7,8166.2,17764.65,706,92.1,35.4,-0.069,0
81198.61,3.9,29025.26,35283.32,688,94.5,40.8,0.141,0
25666.84,10.1,1686.6,11986.95,744,79.8,56.7,0.014,0
34114.51,4.2,21048.64,11478.41,526,74.2,31.2,0.089,1
62951.86,2.0,11355.63,25665.73,727,76.8,43.2,0.471,0
51281.79,5.3,7686.57,9859.54,782,82.7,1.4,0.08,0
74200.23,1.1,26026.13,38272.24,676,76.9,39.8,0.354,1
27550.36,5.2,12330.29,4273.41,590,100.0,17.8,-0.362,0
65934.74,6.0,28216.57,35629.58,650,78.9,35.9,0.202,0
98752.4,2.3,16874.05,15344.03,834,82.6,14.2,-0.552,0
70809.62,5.8,44018.43,27697.46,458,73.5,43.2,0.424,1
58484.17,3.6,7561.03,12322.39,671,73.8,47.8,-0.033,1
51393.35,2.2,31354.44,10968.23,393,66.2,30.3,-0.451,1
34229.11,1.0,5237.47,17152.68,587,69.6,17.7,-0.066,0
52072.94,1.2,36536.02,23015.93,599,100.0,46.5,0.198,1
108319.26,12.7,37051.63,28936.0,709,91.6,66.1,-0.402,0
50743.27,3.5,39660.75,19476.98,428,79.3,73.4,-0.276,1
33210.05,5.9,5930.71,12262.38,489,74.8,42.9,-0.107,0
41326.7,3.8,11996.91,17845.13,605,100.0,40.6,0.323,0
60504.18,12.9,8628.93,8817.61,706,72.3,8.7,-0.673,0
44115.54,2.3,8337.83,11397.14,478,60.2,61.3,0.192,1
70750.64,4.7,11436.19,38399.01,815,90.7,0.0,-0.058,0
72226.63,3.0,2895.63,1000.0,739,71.0,58.8,0.407,1
88339.33,9.0,12453.78,51794.16,760,66.0,35.5,0.172,0
118534.31,5.8,15655.21,29711.44,850,68.7,0.0,0.507,0
93687.71,4.6,29150.47,35316.72,818,89.8,41.7,0.175,0
32408.26,1.4,7591.84,1000.0,673,82.5,31.9,-0.393,0
32960.2,16.8,64.25,16519.33,706,70.2,26.0,0.182,0
51965.0,3.9,11472.17,27214.11,741,90.6,29.6,0.204,0
42270.87,1.9,5588.19,16342.44,606,72.4,34.6,-0.213,0
28967.23,1.0,5587.9,7354.17,607,61.1,34.6,-0.161,1
42491.93,1.2,5151.46,15237.08,654,65.7,5.5,-0.814,0
41731.77,4.5,1390.35,19352.36,664,84.3,43.1,0.285,0
37439.58,9.1,1623.29,4276.02,638,73.0,27.4,-0.023,0
45538.61,5.5,16269.78,17804.43,478,85.5,66.7,-0.175,1
103585.02,1.0,43166.79,50153.55,707,99.6,52.2,-0.328,1
60450.55,4.5,19359.28,29675.72,595,75.2,54.5,-0.15,0
210975.01,11.1,114895.82,51949.5,712,100.0,72.2,0.177,0
59502.85,3.4,9777.86,26864.6,655,87.9,49.7,0.086,0
46187.47,5.5,28349.27,26073.91,514,81.5,32.1,-0.094,1
54299.65,3.5,5431.12,19457.9,658,65.3,0.0,-0.406,0
62384.4,6.5,6988.35,17183.63,743,79.1,39.8,-0.098,0
68829.64,2.2,23843.73,35620.68,690,80.5,69.6,-0.271,0
169768.53,0.0,44112.5,23709.75,778,94.6,52.9,-0.057,0
34032.59,1.5,2097.55,12249.43,780,75.7,24.8,0.236,0
86896.7,3.0,19178.25,32918.8,716,90.1,36.2,-0.171,0
60734.24,4.2,22017.36,28825.2,560,84.6,23.9,0.603,0
22831.5,3.1,12827.32,12027.89,619,97.6,41.1,-0.183,1
82775.25,3.1,36701.84,32589.39,585,98.8,24.8,-0.584,0
108791.99,9.2,11826.68,24543.13,777,88.7,63.8,-0.062,0
33811.39,1.8,8833.77,14568.44,727,94.7,37.4,-0.196,0
53910.81,4.5,26891.66,11423.79,718,99.7,40.2,1.0,1
20974.34,1.1,7525.14,10668.36,586,91.5,18.4,-0.147,0
27109.96,7.4,3386.77,1000.0,662,87.9,26.6,-0.52,0
96414.92,5.4,20455.73,36137.32,850,89.7,11.9,0.014,0
41918.01,16.6,24594.21,7363.21,589,100.0,63.3,-0.057,1
29441.44,1.7,5778.81,1000.0,744,85.6,24.7,-0.408,0
61463.77,13.3,33070.01,15374.45,642,94.2,38.2,0.126,1
40646.71,1.9,13905.95,20229.37,679,74.5,4.0,0.198,0
41816.58,3.3,6404.09,2339.2,789,100.0,10.4,0.028,0
81359.21,1.3,16967.05,45065.12,762,90.3,30.0,-0.093,0
28596.7,16.4,13112.3,12843.69,502,79.2,28.8,-0.129,0
32927.03,6.0,15006.81,6831.4,493,83.0,39.9,-0.218,0
58967.63,6.1,17854.36,33163.76,670,80.9,75.2,-0.448,1
92334.71,2.1,15979.16,20594.42,850,84.1,0.0,0.52,0
107043.24,0.3,38016.18,7849.22,728,86.9,54.6,0.853,1
37579.58,3.2,3721.08,2584.93,621,81.2,45.0,-0.359,0
90722.2,2.7,55099.3,45451.03,581,61.8,22.6,-0.211,1
35197.2,0.6,17110.78,9284.15,650,100.0,26.3,-0.379,0
147918.27,3.4,46086.83,29906.6,638,87.7,57.4,0.312,0
29039.9,4.5,9604.5,15248.68,703,87.8,33.8,-0.355,0
112494.92,6.3,12747.85,44418.74,850,83.3,28.6,0.244,0
37757.24,0.4,19490.9,15538.48,537,96.7,14.0,0.15,0
163944.88,1.4,16411.87,58771.57,850,84.7,18.3,-0.054,0
74998.73,2.1,23236.89,31634.47,693,79.6,10.7,0.476,1
30982.91,9.5,3322.76,8179.28,708,80.5,52.7,-0.122,1
40650.6,9.3,17585.28,4710.33,640,100.0,19.3,0.001,0
83253.85,5.8,42072.39,43476.72,614,86.8,11.1,-0.426,0
96659.95,3.4,14146.11,28884.56,776,83.5,38.5,-0.854,0
52109.7,9.9,24535.68,21041.04,574,77.9,18.7,0.371,0
55523.52,5.3,7452.12,19211.67,747,79.5,65.9,-0.216,0
82215.09,9.5,11725.34,23813.69,812,99.1,35.8,0.405,0
58249.4,6.0,24249.65,2409.22,539,71.2,39.1,-0.123,1
26597.5,0.8,10640.26,11805.79,535,93.4,39.2,-0.038,1
34643.46,0.3,5319.87,16419.98,663,93.9,46.4,0.072,0
61655.39,3.1,13208.35,34398.04,692,87.0,49.2,-0.189,0
105716.4,8.1,25908.62,45166.35,683,81.3,35.6,-0.565,0
131766.98,2.7,44916.76,20854.69,632,63.3,14.7,-0.305,1
83178.25,11.2,31703.3,19686.81,727,93.3,31.9,-0.333,0
63450.16,7.6,25187.05,25297.78,649,61.7,36.2,-0.012,0
81784.88,10.5,14524.79,21162.25,783,86.3,2.4,0.391,1
37544.68,3.1,6954.49,18398.78,722,84.7,0.0,-0.254,0
49797.64,1.8,8040.59,9886.88,850,94.8,10.7,-0.035,0
34431.53,1.6,10823.38,3632.47,641,71.5,0.0,0.084,0
27260.43,6.4,7782.45,13742.08,485,70.8,25.3,-0.278,0
65085.17,0.8,17343.09,29649.51,784,91.5,19.5,0.135,0
59995.95,0.9,10145.26,23650.24,739,81.6,36.8,0.385,1
79079.49,2.6,6143.08,16765.17,667,55.8,49.2,0.138,0
73156.88,5.1,0.0,29311.04,741,83.9,40.8,-0.018,0
61911.07,2.2,10743.51,25480.49,827,100.0,43.7,-0.294,0
73580.78,9.4,37895.47,34234.9,532,91.7,53.9,-0.042,0
52919.35,10.6,3498.44,19977.62,702,67.4,28.5,-0.263,0
67988.26,0.1,17040.57,19074.58,740,90.6,0.0,-0.205,0
36338.05,6.1,3429.97,15956.92,745,97.8,0.1,-0.043,0
66392.43,2.7,15015.4,26340.4,635,59.8,45.0,-0.073,1
78247.31,8.4,6645.71,28624.02,721,80.0,38.9,0.362,0
37484.22,6.2,8999.92,20868.01,720,100.0,48.9,-0.206,0
55743.03,5.0,21205.2,7681.73,699,62.7,91.8,0.136,1
38446.33,3.9,5207.97,26540.73,627,80.1,39.4,-0.163,0
40555.28,0.9,11779.47,13862.31,674,81.0,33.1,-0.319,0
29181.46,18.2,8316.74,5175.72,599,78.2,41.9,0.212,1
108681.43,1.4,6942.85,41448.59,850,100.0,11.2,0.147,0
97355.73,13.4,14118.09,18710.77,808,100.0,50.1,-0.21,0
72808.55,7.1,3619.47,46133.85,786,79.8,31.6,-1.0,0
160284.84,2.8,38365.9,41399.07,746,69.8,68.7,0.392,1
48820.95,2.5,3272.89,11041.83,850,100.0,3.0,0.272,0
287066.54,0.9,186012.43,32000.1,806,94.8,35.1,0.404,0
47803.72,4.5,19112.38,8532.05,716,83.8,22.4,0.423,0
62339.86,0.8,33094.64,6223.54,599,93.2,13.7,0.005,0
43530.72,9.7,20396.95,1000.0,614,93.1,47.5,-0.146,1
66488.15,5.3,4745.67,17820.44,740,71.8,28.6,-0.627,0
85784.04,4.2,36581.66,16406.23,678,75.7,61.6,0.047,1
50886.15,4.7,5886.38,7015.15,654,84.1,24.4,-0.157,0
143946.35,5.5,57695.86,34635.55,728,56.9,27.1,-0.274,1
61792.18,3.3,15851.22,10473.65,671,79.2,75.3,-0.476,0
62866.39,3.7,26026.74,14665.52,721,72.9,8.0,-0.361,0
32861.31,14.4,22593.07,8938.17,512,86.4,19.3,-0.471,0
68198.27,9.1,38309.04,18325.02,589,68.2,0.0,0.348,1
50326.4,6.9,5108.78,9004.77,733,90.0,26.1,0.39,0
38772.56,2.8,10876.53,9011.27,617,87.1,48.8,-0.26,0
35345.95,0.5,12069.89,20196.57,448,82.6,43.2,0.429,0
235500.86,6.4,41794.07,45582.77,850,90.6,37.9,0.036,0
46867.86,4.7,7502.79,3182.0,721,92.3,17.5,0.514,0
24310.36,3.6,10113.04,8211.57,554,80.7,31.2,0.209,0
36900.42,4.1,16239.69,16631.45,554,84.5,27.0,0.221,0
52661.38,1.4,29879.94,1000.0,577,74.5,34.9,0.086,1
73179.23,1.9,20809.83,28084.3,671,74.3,38.5,-0.253,0
73507.16,9.1,31231.05,32959.74,645,100.0,28.0,-0.462,0
78600.87,0.3,20397.23,40731.51,722,81.2,35.5,0.072,0
37999.44,8.2,3510.82,21739.85,750,83.8,33.0,-0.033,0
65332.33,11.6,43645.64,27126.06,599,82.9,21.5,0.91,1
33462.05,6.3,8806.04,15312.26,608,89.2,36.6,0.262,0
38530.15,6.0,981.46,7969.26,664,76.4,9.5,-0.296,0
32704.24,1.9,4056.19,21404.7,744,77.7,38.6,-0.03,0
28180.52,2.2,7508.69,12544.8,711,97.1,12.8,-0.129,0
97276.74,3.0,30932.7,22773.68,605,63.2,34.5,-0.014,0
79121.22,1.1,18873.31,6596.33,671,86.6,44.3,-0.459,0
92703.91,2.0,40602.93,34464.39,668,72.5,16.5,0.318,0
55360.53,4.7,22733.78,16852.41,588,55.9,55.7,-0.138,1
83053.83,2.9,47152.34,31811.36,562,82.9,70.8,0.229,1
20563.87,5.0,7510.3,6453.14,437,67.8,22.0,-0.211,0
87090.07,9.1,17604.19,43106.45,634,65.3,32.1,-0.139,0
59719.62,4.9,13783.76,1000.0,685,100.0,59.2,0.208,0
76489.62,6.1,22921.99,29275.86,723,91.6,0.0,-0.725,0
66770.24,0.8,36135.32,24821.58,548,91.9,35.7,0.346,0
31480.38,8.9,9002.19,2912.98,685,83.3,29.0,0.514,0
23767.59,0.8,2733.96,6448.49,473,67.3,53.0,0.508,1
36620.75,2.7,13426.12,6050.13,561,81.7,30.1,-0.245,0
73917.47,1.5,19781.74,18927.47,850,79.0,44.0,0.106,1
79185.64,0.5,10645.47,40782.51,650,57.1,18.5,-0.156,0
25530.57,4.7,2400.62,1261.74,699,100.0,54.0,-0.52,0
31583.67,6.5,4363.44,14835.02,769,82.7,12.6,0.031,0
36396.23,11.8,4657.84,24291.08,643,72.3,52.4,-0.51,0
44510.58,5.3,8857.92,1760.75,717,85.7,36.5,0.21,0
25613.43,2.0,11137.88,12611.08,485,64.7,0.0,0.287,1
24781.97,2.8,948.39,13230.62,593,70.9,36.3,0.452,0
34475.03,0.6,11482.25,13216.67,528,100.0,47.1,0.179,0
56808.41,3.1,11191.45,33202.85,707,76.7,10.4,-0.145,0
28301.59,4.2,8202.37,8122.43,653,83.7,18.1,-0.066,0
50833.36,6.3,31619.23,22244.06,657,85.4,36.8,0.043,1
96974.57,7.6,32385.39,13823.44,701,81.6,24.8,0.512,0
26476.72,6.1,2731.94,5630.37,708,76.5,41.6,0.516,0
48361.28,1.8,19312.69,16681.79,746,100.0,30.8,-0.029,0
95188.67,1.3,32272.47,21974.25,661,73.6,8.6,0.344,0
43042.89,7.2,15606.57,17998.29,550,71.5,81.6,-0.181,1
39516.82,0.5,2254.81,5600.65,760,90.9,28.2,0.153,1
102736.5,15.7,14462.09,22068.71,708,66.0,37.5,-0.122,0
45779.37,2.2,22708.99,24277.64,577,98.3,70.4,0.085,1
99456.16,9.8,22373.69,17405.88,709,81.2,52.3,-0.288,0
68591.98,2.6,11323.74,9424.79,726,85.8,46.0,-0.497,0
44866.0,6.6,21889.38,18279.14,573,88.1,56.2,-0.436,0
70532.56,1.4,12602.6,30450.32,717,79.2,46.0,0.204,1
64617.93,4.4,10551.58,33355.55,731,96.8,46.0,-0.39,0
94986.07,0.7,23038.05,19995.86,686,93.1,46.3,-0.119,0
40071.07,5.5,18347.93,18324.95,517,91.2,31.6,0.312,0
55418.2,1.4,3733.19,22223.93,747,62.8,56.5,0.392,0
52374.04,1.6,3417.99,22803.71,730,79.1,48.5,-0.343,1
79800.22,3.0,3996.01,10783.46,850,82.4,0.0,-0.84,0
30827.16,3.5,12450.75,9522.31,601,100.0,52.0,-0.281,0
94782.24,6.3,23143.14,40448.23,710,64.2,19.1,0.07,1
70016.12,5.8,20836.36,23242.5,657,75.1,39.9,0.235,0
26257.09,4.8,3019.18,2758.12,724,99.1,1.6,-0.413,0
105297.46,8.2,26458.69,32492.96,744,70.9,23.3,-0.618,0
185118.45,5.7,20801.48,68579.28,830,74.8,27.7,-0.318,0
93996.11,6.0,28061.16,21668.46,817,100.0,45.7,-0.182,0
118757.83,1.6,23736.97,40110.38,850,89.1,23.2,0.731,0
56780.84,8.6,5099.69,15300.03,850,96.0,0.0,0.038,0
21723.99,7.9,11763.14,11808.68,605,94.1,25.2,0.227,0
19648.06,4.9,8979.01,5922.21,465,85.6,27.4,0.385,0
62336.05,7.7,25991.19,19164.57,693,85.3,47.7,-0.157,1
39120.88,4.1,12719.23,16826.07,672,96.4,38.0,0.035,0
32760.64,12.2,3942.51,10631.58,673,72.1,19.7,0.089,0
52338.59,4.6,5824.42,5889.99,737,100.0,40.5,0.212,0
76006.33,4.0,0.0,34437.27,735,76.5,71.7,-0.045,0
24366.96,5.7,3976.72,20310.93,543,98.3,58.4,0.365,1
42324.33,13.9,20168.42,1000.0,658,91.1,0.0,0.386,0
124296.97,2.6,76668.28,47705.99,561,76.3,84.5,-0.099,1
29989.16,5.5,2455.27,5700.48,661,90.8,58.7,0.266,1
87410.32,2.8,15542.35,41370.55,830,85.8,66.7,0.136,0
41497.9,4.0,8660.73,13444.77,642,59.3,4.6,0.932,0
73144.09,2.0,26473.45,42153.15,623,82.8,26.7,0.314,1
99064.87,5.9,36295.52,40742.97,650,66.5,46.8,0.135,0
81446.77,4.3,8989.98,11311.37,850,91.1,12.6,-0.199,0
89325.1,7.6,11568.39,25622.04,764,82.0,45.6,-0.362,0
28756.63,9.1,0.0,8981.43,752,96.3,67.7,0.185,0
99958.75,10.1,8775.07,20650.06,767,74.2,28.3,-0.598,0
33894.86,2.9,2672.82,1000.0,654,65.9,69.1,0.568,1
62489.13,5.7,17109.04,30360.56,653,68.9,49.0,-0.721,0
62444.62,10.5,21006.33,11237.19,758,100.0,0.0,-0.36,0
70743.6,2.0,18967.68,5367.85,742,100.0,17.6,0.35,0
65207.27,4.7,34925.92,11331.57,618,100.0,57.2,-0.012,0
34060.87,2.1,10212.65,6626.15,456,62.4,14.4,0.064,1
25785.64,13.8,14675.07,11201.23,389,64.7,56.6,-0.241,0
87534.81,10.4,8551.48,27990.0,691,69.1,47.2,-0.045,0
60006.55,6.5,1931.2,21099.74,729,94.8,41.2,0.239,0
101941.79,6.4,21371.79,49821.8,814,100.0,23.5,-0.291,0
52859.72,2.3,8229.32,10459.69,720,96.7,41.0,-0.092,0
25013.22,11.3,0.0,18342.78,649,86.7,68.6,0.002,0
92168.28,3.4,17030.54,28844.07,818,71.1,27.2,-0.095,0
44191.87,2.5,33180.87,10977.02,453,80.0,47.2,0.263,1
65388.51,9.4,34516.3,21767.91,610,85.2,75.1,0.161,1
37945.16,3.1,4113.52,14109.74,641,96.4,40.2,-0.037,0
133835.4,2.6,82278.55,71615.3,673,77.0,25.2,-0.597,0
33452.75,7.9,6320.03,3018.08,736,89.6,25.0,0.414,0
44999.81,1.5,15990.2,2636.04,712,87.9,0.0,-0.323,0
57474.51,6.5,36945.01,7511.46,566,85.4,10.8,0.622,0
29711.8,4.7,3392.2,8416.95,642,78.5,41.8,-0.296,0
64976.81,7.4,33762.44,16420.21,617,85.7,54.4,0.089,0
131472.21,6.0,27658.06,64934.83,804,82.7,26.5,0.223,0
41367.29,19.8,6775.7,18456.42,674,73.1,54.1,-0.069,0
67327.8,5.1,34908.14,22120.39,584,96.4,52.9,0.109,0
12000.0,3.1,3681.95,1000.0,646,100.0,19.6,-0.099,0
